"Type","ID","Description","geneID"
"GO","GO:0045089","positive regulation of innate immune response","FOSL1/F2RL1/TRIM31/CREBBP/BIRC3/NR1H4/PELI1/IRAK2/MYD88/EP300/DHX58/PUM1/NOP53/NFKBIZ/NLRP3/ADAM8/GPATCH3/PIK3AP1/EREG/RIPK2/RSAD2/NOD1/OTUD4/GBP2/ALPK1/COLEC10/USP15/NR1D1/NFKBIA/NOD2/PARP9/IKBKE/NLRC5/PIK3R1/ANKRD17/BCL10/PRKD1/HLA-F/NMI/TNFAIP3/TRAF3/IRF1/IL12A/TKFC/SIRT2/PLCG2/PRKCE/EIF2AK2/STING1/TLR3/PTPN22/CYBA/SLC15A3/OAS3/TLR4/TICAM1"
"GO","GO:0043409","negative regulation of MAPK cascade","MYC/DUSP1/LIF/F2RL1/EFNA1/DUSP6/DUSP5/DUSP4/SPRY4/MECOM/EPHB2/CBLC/SPRY2/DUSP10/PDCD4/IL1B/SEMA6A/DUSP8/FLCN/DUSP2/SPRY1/GBP1/DUSP16/BMP2/ATF3/PER1/GPER1/CNKSR3/TIMP3/ABCA7/ZNF675/APOE/PTPN22/EPHA4/TLR4"
"GO","GO:0010563","negative regulation of phosphorus metabolic process","PDGFB/CDKN1A/DUSP1/SMAD7/GADD45A/DUSP6/SOCS3/INHBA/SPRY4/ERRFI1/PPP1R15A/EPHB2/CBLC/PIK3IP1/PTK6/ZC3H12A/SLC27A1/SPRY2/DUSP10/PDCD4/MIDN/SAMSN1/PARP14/IL1B/LATS2/C9orf72/FLCN/GRB10/APC/CBLB/SPRY1/DUSP16/BMP2/GCKR/SPINK1/PPP1R1B/ALDOB/MLXIPL/TSPO/SOCS1/MASTL/CDKN1C/LRRK2/CNKSR3/TMED2/ABCA2/LGALS3/PDE4D/CDKN2B/ZNF675/APOE/TRIB1/SIRT1/DEPTOR/IGFBP3/INHA/SIRT2/PTPN22/BDKRB2/IRS2"
"GO","GO:0002833","positive regulation of response to biotic stimulus","FOSL1/F2RL1/TRIM31/CREBBP/BIRC3/NR1H4/PELI1/IRAK2/MYD88/EP300/DHX58/PUM1/NOP53/NFKBIZ/NLRP3/ADAM8/KLK7/CD274/GPATCH3/PIK3AP1/EREG/RIPK2/RSAD2/NOD1/OTUD4/FBXO38/GBP2/ALPK1/COLEC10/USP15/NR1D1/NFKBIA/NOD2/PARP9/IKBKE/NLRC5/PIK3R1/ANKRD17/BCL10/PRKD1/HLA-F/NMI/TNFAIP3/TRAF3/IRF1/IL12A/TKFC/SIRT2/PLCG2/PRKCE/EIF2AK2/STING1/TLR3/PTPN22/CYBA/SLC15A3/OAS3/TLR4/TICAM1"
"GO","GO:0031098","stress-activated protein kinase signaling cascade","CCN2/MYC/DUSP1/F2RL1/GADD45A/PTGER4/WNT7A/MECOM/ZC3H12A/NBR1/PHLPP1/DUSP10/PDCD4/IL1A/MYD88/GADD45B/IL1B/MAP3K5/RIPK1/RIPK2/ERCC6/NFKB1/NOD1/CDC42EP5/DUSP16/SEMA3A/BMP2/AGER/NOD2/PER1/ZFP36L1/LRRK2/MAP2K4/MAP4K3/ZNF675/CASR/TRIB1/FAS/LGALS9/EIF2AK2/TLR3/PTPN22/TLR4"
"GO","GO:0071356","cellular response to tumor necrosis factor","THBS1/ANKRD1/F2RL1/FOS/CCL2/NFE2L2/BIRC3/NR1H4/EDN1/ZC3H12A/FOXP1/CXCL8/SPATA2/TNFRSF14/MAP3K5/RIPK1/NFKB1/GBP1/HYAL1/NKX3-1/GBP2/KLF2/NR1D1/NFKBIA/ZFP36L1/GPER1/LRRK2/COL1A1/CCL20/TNFAIP3/TNFRSF1B/ZNF675/TRAF3/TNFRSF25/SIRT1/FAS/EXT1/TRAF1/ASS1/GATA3/ADAMTS13/STAT1/HAS2"
"GO","GO:0048762","mesenchymal cell differentiation","SEMA7A/SMAD7/EFNA1/GBX2/POLR1B/CITED2/SOX9/KBTBD8/EDN1/SPRY2/PDCD4/IL1B/SEMA6A/MEF2C/TCF7L2/FGFR1/SIX1/AKNA/BAMBI/CUL7/ADAM8/FOXC2/SPRY1/ISL1/SEMA4G/NRG1/ALX1/SEMA3A/HMGA2/BMP2/SHH/ERBB4/RGCC/NOG/WNT10A/COL1A1/TBX20/MCRIP1/IL6/EXT1/GATA3/SEMA3G/STAT1/SNAI1/EPHA4/HAS2"
"GO","GO:0002757","immune response-activating signaling pathway","FOSL1/F2RL1/TRIM31/THEMIS2/CREBBP/BIRC3/NR1H4/PRKD2/ZC3H12A/PELI1/FOXP1/IRAK2/MYD88/EP300/MEF2C/DHX58/PUM1/NOP53/NFKBIZ/FOSL2/NLRP3/RC3H1/CBLB/GPATCH3/PIK3AP1/BLNK/RIPK2/RSAD2/NFKB1/NOD1/OTUD4/GBP1/PLA2G6/NFATC2/GBP2/ALPK1/COLEC10/VTCN1/USP15/NR4A3/NR1D1/NFKBIA/NOD2/PIK3R1/ANKRD17/BCL10/LGALS3/PRKD1/LAT2/PDE4D/NMI/TNFAIP3/TRAF3/IRF1/TKFC/GATA3/PHPT1/SIRT2/PLCG2/PRKCE/EIF2AK2/STING1/TLR3/PTPN22/SPPL3/PLCL2/CYBA/SLC15A3/OAS3/TLR4/TICAM1"
"GO","GO:0010721","negative regulation of cell development","RARA/MYC/SEMA7A/BCL6/SMAD7/INHBA/WNT7A/NFATC4/RUNX1/EPHB2/ZC3H12A/MBD1/DUSP10/IL1A/IL1B/SEMA6A/RC3H1/ZBTB46/SEMA4G/SEMA3A/ANXA1/FSTL3/TBX6/SHH/RTN4R/TNFAIP6/NKX6-1/RUNX3/NR1D1/NOG/TSPO/SOCS1/PIK3R1/TMEM178A/PTHLH/PLXNA3/CDKN2B/DLX1/ZNF675/IL6/IRF1/TRIB1/ERFE/DLX2/INHA/SEMA3G/SIRT2/TLR3/TLR4"
"GO","GO:0002718","regulation of cytokine production involved in immune response","SEMA7A/BCL6/SMAD7/F2RL1/ARID5A/MYD88/PANX1/TNFRSF14/IL1B/DHX36/NLRP3/RIPK2/RSAD2/NOD1/NR4A3/NOD2/BCL10/HLA-F/TNFRSF1B/FZD5/IL6/SIRT1/GATA3/PLCG2/TLR3/TLR4/TICAM1"
"GO","GO:0007411","axon guidance","SEMA7A/EFNA1/GBX2/EPHB2/EDN1/FLRT3/NEXN/EGR2/ETV1/PTCH1/PLXNB2/BDNF/SEMA6A/KLF7/TRIO/UNC5A/EFNB2/ISL1/LAMA2/SEMA4G/SEMA3A/B3GNT2/SHH/LHX4/ARHGEF25/LHX9/NOG/PLXNB3/RELN/KALRN/PRKCQ/PLXNA3/MYCBP2/EPHB3/EXT1/GATA3/CHN1/SEMA3G/PLXNA2/GLI2/EPHA4/KIAA1755"
"GO","GO:0097485","neuron projection guidance","SEMA7A/EFNA1/GBX2/EPHB2/EDN1/FLRT3/NEXN/EGR2/ETV1/PTCH1/PLXNB2/BDNF/SEMA6A/KLF7/TRIO/UNC5A/EFNB2/ISL1/LAMA2/SEMA4G/SEMA3A/B3GNT2/SHH/LHX4/ARHGEF25/LHX9/NOG/PLXNB3/RELN/KALRN/PRKCQ/PLXNA3/MYCBP2/EPHB3/EXT1/GATA3/CHN1/SEMA3G/PLXNA2/GLI2/EPHA4/KIAA1755"
"GO","GO:0048706","embryonic skeletal system development","GRHL2/NDST1/SIX4/HOXB5/OSR2/HOXA3/PBX1/SIX1/HOXA5/FOXC2/RUNX2/HYAL1/ALX1/HOXA6/EYA1/SHH/SETD2/NOG/MMP14/COL1A1/ACVR2A/DLX1/HOXC9/CHST11/MMP16/DLX2/EXT1/XYLT1"
"GO","GO:0030638","polyketide metabolic process","AKR1C3/AKR1C2/AKR1A1/AKR1C1/AKR1C4/AKR1B10/AKR7A2"
"GO","GO:0030647","aminoglycoside antibiotic metabolic process","AKR1C3/AKR1C2/AKR1A1/AKR1C1/AKR1C4/AKR1B10/AKR7A2"
"GO","GO:0044598","doxorubicin metabolic process","AKR1C3/AKR1C2/AKR1A1/AKR1C1/AKR1C4/AKR1B10/AKR7A2"
"GO","GO:0002294","CD4-positive alpha-beta T cell differentiation involved in immune response","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/ZC3H12A/FOXP1/ENTPD7/NFKBIZ/NLRP3/RC3H1/RORC/RIPK2/ANXA1/RELB/MYB/IL6/LGALS9/GATA3"
"GO","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","EDN1/RTKN2/PDCD4/EP300/IL1B/TCIM/NLRP3/RC3H1/RIPK1/NFAT5/NOD1/AGER/NOD2/NMI/NR3C2/LGALS9/EIF2AK2/TLR3/TLR4"
"GO","GO:0002702","positive regulation of production of molecular mediator of immune response","SEMA7A/F2RL1/ARID5A/EPHB2/KMT5C/MYD88/PANX1/TNFRSF14/IL1B/DHX36/NLRP3/KLK7/RIPK2/RSAD2/RIF1/NOD1/NR4A3/NOD2/BCL10/HLA-F/FZD5/IL6/SIRT1/GATA3/PLCG2/TLR3/PTPN22/TLR4/TICAM1"
"GO","GO:0044344","cellular response to fibroblast growth factor stimulus","CCN2/THBS1/EGR3/FGF2/SPRY4/NDST1/CCL2/FLRT3/PRKD2/CXCL8/SPRY2/FRS2/FGFR1/SPRY1/RUNX2/HYAL1/KDM5B/NOG/ZFP36L1/COL1A1/FGFR3/FGF1/EXT1/FGFBP1/GATA3/NR4A1"
"GO","GO:0002367","cytokine production involved in immune response","SEMA7A/BCL6/SMAD7/F2RL1/ARID5A/MYD88/PANX1/TNFRSF14/IL1B/DHX36/NLRP3/RIPK2/RSAD2/NOD1/NR4A3/NOD2/BCL10/HLA-F/TNFRSF1B/FZD5/IL6/SIRT1/GATA3/PLCG2/TLR3/TLR4/TICAM1"
"GO","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","SLC20A1/F2RL1/BIRC3/PELI1/TNFSF10/PLK2/TRIM38/IL1A/MYD88/IL1B/DHX36/TRIM21/RIPK1/MAP3K14/RIPK2/NOD1/PELI2/BRD4/ALPK1/NOD2/PLEKHG5/IKBKE/APOL3/ANKRD17/REL/BCL10/FBXW11/IFIT5/PRKD1/SECTM1/LGALS9/PRKCE/TLR3/TRIM22/MIER1/TLR4/TICAM1"
"GO","GO:0007159","leukocyte cell-cell adhesion","RARA/BCL6/SMAD7/EGR3/ABL2/RUNX1/CCL2/SOX4/ZC3H12A/PELI1/AMBRA1/ITPKB/DUSP10/SELPLG/IL1A/CD24/TNFRSF14/IL1B/NFKBIZ/NLRP3/ADAM8/RC3H1/VNN1/CD274/CBLB/ZMIZ1/EFNB2/RIPK2/NFAT5/MAP3K8/GCNT1/ANXA1/ICAM1/ALOX5/MARCHF7/SHH/VTCN1/AGER/RUNX3/NR4A3/FERMT3/ACTB/CHST4/NOD2/RIPOR2/SOCS1/ARID2/VSIR/PRKCQ/BCL10/IL4I1/LGALS3/IL6/IRF1/ARID1A/IL12A/EXT1/ASS1/LGALS9/GATA3/ITGA5/PTPN22/GLI2/HAS2"
"GO","GO:0045619","regulation of lymphocyte differentiation","RARA/BCL6/SMAD7/JUNB/EGR3/INHBA/RUNX1/SOX4/ZC3H12A/AMBRA1/ITPKB/DUSP10/NFKBIZ/NLRP3/ADAM8/RC3H1/VNN1/ZMIZ1/RIPK2/IL15RA/ANXA1/SHH/RUNX3/ACTB/SOCS1/ZFP36L1/PRDM1/ARID2/MMP14/VSIR/IL4I1/CYP26B1/IRF1/ARID1A/INHA/LGALS9/GATA3/IKZF3/GLI2"
"GO","GO:0002287","alpha-beta T cell activation involved in immune response","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/ZC3H12A/FOXP1/ENTPD7/NFKBIZ/NLRP3/RC3H1/RORC/RIPK2/ANXA1/RELB/MYB/IL6/LGALS9/GATA3"
"GO","GO:0002293","alpha-beta T cell differentiation involved in immune response","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/ZC3H12A/FOXP1/ENTPD7/NFKBIZ/NLRP3/RC3H1/RORC/RIPK2/ANXA1/RELB/MYB/IL6/LGALS9/GATA3"
"GO","GO:0045621","positive regulation of lymphocyte differentiation","RARA/BCL6/EGR3/RUNX1/SOX4/AMBRA1/ITPKB/DUSP10/NFKBIZ/NLRP3/ADAM8/VNN1/ZMIZ1/RIPK2/IL15RA/ANXA1/SHH/RUNX3/ACTB/SOCS1/ARID2/MMP14/VSIR/IL4I1/ARID1A/LGALS9/GATA3/GLI2"
"GO","GO:0051091","positive regulation of DNA-binding transcription factor activity","TRIM31/ARID5B/JMY/EDN1/PRKD2/RTKN2/IRAK2/TRIM38/MYD88/EP300/IL1B/HDAC5/TRIM21/NLRP3/ADAM8/RIPK1/RIPK2/NOD1/BMP2/TRIM26/ADCY1/SHH/AGER/NKX6-1/RGCC/RHEBL1/NOD2/IKBKE/RELN/DDR2/PRKCQ/BCL10/PRKD1/IL6/TRAF1/AR/LGALS9/PLCG2/EIF2AK2/STING1/TRIM22/TLR4/TICAM1"
"GO","GO:0002062","chondrocyte differentiation","CCN2/SLC26A2/SMAD7/CHSY1/WNT7A/SOX9/RUNX1/ARID5A/RARB/OSR2/PKDCC/MEF2C/FOSL2/TRPS1/RUNX2/HMGA2/BMP2/RUNX3/WNT2B/MEF2D/PTHLH/SCIN/FGFR3/CHST11/EXT1/SOX6"
"GO","GO:0045582","positive regulation of T cell differentiation","RARA/BCL6/EGR3/RUNX1/SOX4/AMBRA1/ITPKB/DUSP10/NFKBIZ/NLRP3/ADAM8/VNN1/ZMIZ1/RIPK2/ANXA1/SHH/RUNX3/ACTB/SOCS1/ARID2/VSIR/IL4I1/ARID1A/LGALS9/GATA3/GLI2"
"GO","GO:0097191","extrinsic apoptotic signaling pathway","SKIL/THBS1/INHBA/MKNK2/PML/SERPINE1/TNFSF10/TNFRSF10A/BCL2L14/IL1A/ERBB3/IL1B/TCF7L2/FGFR1/NFKBIZ/CTTN/RIPK1/ICAM1/EYA1/ATF3/CSF2/PMAIP1/ITPRIP/PIK3R1/GPER1/BCL10/G0S2/TIMP3/LGALS3/TNFAIP3/TNFRSF1B/FGFR3/DEPTOR/FAS/IL12A/EYA4/TRAF1/AR/TLR3/TLR4/IFI27"
"GO","GO:0048562","embryonic organ morphogenesis","EPHA2/EFNA1/GRHL2/LRIG3/GBX2/CITED2/NDST1/SOX9/RARB/SIX4/EPHB2/EDN1/TSHZ1/HOXB5/SPRY2/OSR2/HOXA3/MEF2C/FRS2/SIX1/HOXA5/RNF207/ALDH1A3/FOXC2/USH1C/GRHL3/RUNX2/HYAL1/ALX1/MESP1/TRIOBP/EYA1/TBX6/SHH/TMIE/SETD2/SLC44A4/NOG/MMP14/TMED2/MYO3B/TBX20/STRA6/HOXC9/FZD5/CHST11/MMP16/DLX2/GATA3"
"GO","GO:0035270","endocrine system development","FGF2/ARID5B/CITED2/SOX9/SOX4/EDN1/GATA6/NR3C1/HOXA3/PBX1/SIX1/GIPR/HOXA5/ISL1/ANXA1/BMP2/SHH/RFX3/NKX6-1/BHLHA15/NOG/TG/TSPO/CDKN1C/CTNS/STRA6/IL6/GATA3/GLI2"
"GO","GO:0006935","chemotaxis","PDGFB/CXCR4/THBS1/SEMA7A/EPHA2/CCN1/FOSL1/DUSP1/F3/F2RL1/HBEGF/EGR3/EDN2/FGF2/CCL2/PIP5K1A/SERPINE1/EDN1/PLD1/FLRT3/PRKD2/CXCL8/NEDD9/CSF1/IL1B/SEMA6A/FGFR1/CMTM7/ADAM8/EFNB2/SEMA4G/NRG1/SEMA3A/PLA2G6/ANXA1/CCRL2/ALOX5/COLEC10/ADGRA2/CXCL2/TNFAIP6/AGER/CXCL1/CMTM1/NOD2/PLEKHG5/RIPOR2/PLXNB3/PRKCQ/CXCL3/PLXNA3/LGALS3/PRKD1/ITGA9/CCL20/TYMP/MYCBP2/CASR/IL6/FGF1/CORO1B/DOCK4/PLAUR/IL12A/LGALS9/SEMA3G/DEFB1/CXCL17/NR4A1"
"GO","GO:0060840","artery development","SMAD7/CITED2/NDST1/SOX4/EDN1/EGR2/ACVR2B/ADAMTS9/SIX1/CNTRL/FOXC2/ZMIZ1/EFNB2/NKX3-1/EYA1/SHH/HOXA13/NOG/PRDM1/ARID2/PRICKLE1/ADAMTS6/STRA6/APOE/EFEMP2"
"GO","GO:0071347","cellular response to interleukin-1","ANKRD1/EGR1/SOX9/CCL2/EDN1/ZC3H12A/IRAK2/CXCL8/MYD88/IL1B/RC3H1/NFKB1/OTUD4/GBP1/HYAL1/NKX3-1/GBP2/KLF2/NR1D1/NFKBIA/CCL20/ZNF675/IL6/PTGIS/HAS2"
"GO","GO:2000514","regulation of CD4-positive alpha-beta T cell activation","RARA/BCL6/SMAD7/JUNB/RUNX1/ZC3H12A/NFKBIZ/NLRP3/RC3H1/CD274/CBLB/RIPK2/ANXA1/AGER/RUNX3/SOCS1/VSIR/PRKCQ/LGALS9/GATA3"
"GO","GO:1901654","response to ketone","CDKN1A/THBS1/FOSL1/TXNIP/FOSB/FBXO32/FOS/PTGER4/INHBA/EDN1/FOXP1/ABHD2/KLF9/AKR1C3/NR3C1/AKR1C2/NEFL/SCNN1A/NKX3-1/AHR/ADCY1/XRN1/KLF2/HOXA13/TSPO/PTGFR/WBP2/HOXB13/PRKD1/UCN3/SGK1/SIRT1/ACE/AR/ASS1/TRERF1/PRKCE/OXTR"
"GO","GO:1903037","regulation of leukocyte cell-cell adhesion","RARA/BCL6/SMAD7/EGR3/ABL2/RUNX1/CCL2/SOX4/ZC3H12A/PELI1/AMBRA1/ITPKB/DUSP10/IL1A/CD24/TNFRSF14/IL1B/NFKBIZ/NLRP3/ADAM8/RC3H1/VNN1/CD274/CBLB/ZMIZ1/EFNB2/RIPK2/NFAT5/MAP3K8/GCNT1/ANXA1/ALOX5/MARCHF7/SHH/VTCN1/AGER/RUNX3/NR4A3/ACTB/CHST4/NOD2/RIPOR2/SOCS1/ARID2/VSIR/PRKCQ/BCL10/IL4I1/LGALS3/IL6/IRF1/ARID1A/IL12A/ASS1/LGALS9/GATA3/PTPN22/GLI2/HAS2"
"GO","GO:0032481","positive regulation of type I interferon production","ARRDC4/MYD88/DHX36/DHX58/RIPK2/ZBTB20/ZC3HAV1/SETD2/IKBKE/TRAF3/IRF1/PLCG2/STING1/TLR3/PTPN22/STAT1/OAS3/TLR4/TICAM1"
"GO","GO:0042330","taxis","PDGFB/CXCR4/THBS1/SEMA7A/EPHA2/CCN1/FOSL1/DUSP1/F3/F2RL1/HBEGF/EGR3/EDN2/FGF2/CCL2/PIP5K1A/SERPINE1/EDN1/PLD1/FLRT3/PRKD2/CXCL8/NEDD9/CSF1/IL1B/SEMA6A/FGFR1/CMTM7/ADAM8/EFNB2/SEMA4G/NRG1/SEMA3A/PLA2G6/ANXA1/CCRL2/ALOX5/COLEC10/ADGRA2/CXCL2/TNFAIP6/AGER/CXCL1/CMTM1/NOD2/PLEKHG5/RIPOR2/PLXNB3/PRKCQ/CXCL3/PLXNA3/LGALS3/PRKD1/ITGA9/CCL20/TYMP/MYCBP2/CASR/IL6/FGF1/CORO1B/DOCK4/PLAUR/IL12A/LGALS9/SEMA3G/DEFB1/CXCL17/NR4A1"
"GO","GO:1901653","cellular response to peptide","NCOA5/GDF15/SOCS3/PDK4/FOS/INHBA/BCAR3/KLF11/NFE2L2/EPHB2/NR1H4/EDN1/SLC27A1/PTPRE/SLC25A33/ZNF592/IL1B/GRB10/HDAC5/FOXC2/RIPK2/PNPLA3/NFKB1/NR4A2/NOD1/UCP2/ADRB2/ICAM1/SCNN1A/FOXO4/SPINK1/KLF3/AGER/KLF2/NKX6-1/NR4A3/NOD2/SOCS1/PIK3R1/ZFP36L1/GPER1/DDR2/AHSG/PRKCQ/PRKD1/IRS1/CASR/SIRT1/ERFE/CTSD/ASS1/SLC30A10/PTPN22/STAT1/IRS2/EPHA4/TLR4/NR4A1"
"GO","GO:0072006","nephron development","PDGFB/MYC/LIF/FGF2/EGR1/SOX9/SIX4/PTCH1/CD24/MEF2C/PBX1/SIX1/FOXC2/MTSS1/GZF1/BMP2/PODXL/EYA1/SHH/ERBB4/WNT2B/NOG/MPV17/CTNS/FGF1/DCHS1/EXT1/GATA3/SLC22A1/ACTA2/STAT1"
"GO","GO:0050679","positive regulation of epithelial cell proliferation","PDGFB/MYC/F3/EGR3/FGF2/WNT7A/SRSF6/SOX9/PRKD2/IQGAP3/OSR2/TCF7L2/FGFR1/RICTOR/RUNX2/HYAL1/EYA1/SPINK1/KDM5B/SHH/RREB1/NR4A3/NOD2/NOG/PLXNB3/ODAM/POLD4/PRKD1/TNFAIP3/JCAD/FGF1/SIRT1/TP63/AR/FGFBP1/ANG/IRS2/HAS2/NR4A1"
"GO","GO:0032760","positive regulation of tumor necrosis factor production","THBS1/NFATC4/ARID5A/EPHB2/IL1A/MYD88/RIPK1/RIPK2/ISL1/NOD1/ZBTB20/AGER/NOD2/PIK3R1/LRRK2/FZD5/IL6/LGALS9/PLCG2/TLR3/CYBA/OAS3/TLR4/TICAM1"
"GO","GO:0072009","nephron epithelium development","MYC/LIF/FGF2/SOX9/SIX4/PTCH1/CD24/MEF2C/PBX1/SIX1/FOXC2/MTSS1/GZF1/BMP2/PODXL/EYA1/SHH/WNT2B/NOG/CTNS/FGF1/DCHS1/EXT1/GATA3/SLC22A1/STAT1"
"GO","GO:0035914","skeletal muscle cell differentiation","ANKRD1/FOS/EGR1/CITED2/SIX4/EGR2/ZNF689/MEF2C/FOXN2/SIX1/BCL9/SHH/ATF3/COPS2/MEF2D/CYP26B1/RBM24/MYLK2/NR4A1"
"GO","GO:0042093","T-helper cell differentiation","RARA/BCL6/SMAD7/SOCS3/PTGER4/JUNB/ZC3H12A/FOXP1/ENTPD7/NFKBIZ/NLRP3/RC3H1/RORC/RIPK2/ANXA1/RELB/MYB/IL6/GATA3"
"GO","GO:2000628","regulation of miRNA metabolic process","PDGFB/RARA/MYC/FOSL1/JUN/FOS/FGF2/EGR1/SOX9/NFATC4/ZC3H12A/GATA6/PNPT1/NR3C1/MRTFA/RC3H1/NFKB1/BMP2/MYB/AR/GATA3"
"GO","GO:0050870","positive regulation of T cell activation","RARA/BCL6/EGR3/ABL2/RUNX1/CCL2/SOX4/AMBRA1/ITPKB/DUSP10/IL1A/CD24/TNFRSF14/IL1B/NFKBIZ/NLRP3/ADAM8/VNN1/CD274/ZMIZ1/EFNB2/RIPK2/MAP3K8/ANXA1/SHH/VTCN1/AGER/RUNX3/ACTB/NOD2/SOCS1/ARID2/VSIR/PRKCQ/BCL10/IL4I1/IL6/ARID1A/IL12A/LGALS9/GATA3/PTPN22/GLI2"
"GO","GO:0001655","urogenital system development","RARA/SOX9/EPHB2/PTCH1/OSR2/PBX1/FRS2/WDR77/ANXA1/NKX3-1/SHH/HOXA13/NOG/HOXB13/EPHB3/TP63/AR/PSAP"
"GO","GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","F2RL1/TRIM31/BIRC3/PELI1/MYD88/DHX58/PUM1/NOP53/GPATCH3/RSAD2/GBP2/USP15/ANKRD17/PRKD1/TNFAIP3/TKFC/SIRT2/PLCG2/EIF2AK2/PTPN22/SLC15A3/TLR4"
"GO","GO:0072080","nephron tubule development","MYC/LIF/FGF2/SOX9/SIX4/PTCH1/CD24/MEF2C/PBX1/SIX1/MTSS1/GZF1/BMP2/EYA1/SHH/WNT2B/NOG/CTNS/FGF1/DCHS1/GATA3/SLC22A1/STAT1"
"GO","GO:0003156","regulation of animal organ formation","FGF2/CITED2/FRS2/SIX1/SPRY1/MESP1/BMP2/SHH/WNT2B/FGF1/AR"
"GO","GO:0071900","regulation of protein serine/threonine kinase activity","PDGFB/GTPBP4/CDKN1A/THBS1/DUSP1/GADD45A/CCNG2/FGF2/SPRY4/CBLC/EDN1/SPRY2/MST1R/DUSP10/PDCD4/CD24/IL1B/LATS2/FGFR1/MAP3K5/APC/TCIM/ADAM8/SPRY1/DUSP16/ADRB2/HMGA2/BMP2/CDC25C/MST1/ACTB/RGCC/NOD2/ADRA2A/CDKN1C/LRRK2/CDKN2B/SLC8A2/ZNF675/APOE/TRIB1/FGF1/SIRT1/PTPN22/SPDYA/TLR4/CCND2"
"GO","GO:0003018","vascular process in circulatory system","SLC2A1/F2RL1/ADORA2B/EDN2/HRH1/EDN1/SLC27A1/PER2/HTR1D/FOXC2/ADM/PDE3A/P2RY2/ADRB2/ABCC3/AGER/KLF2/TJP2/ADRA2A/SLC5A1/MFSD2A/SLC22A3/GPER1/ADRA1B/ABCA2/SLC6A13/SLC8A2/CASR/APOE/SLC16A12/ABCC2/DOCK4/ACE/EXT1/DRD1/PTGS2/SLC22A1/ACTA2/OXTR/AVPR1B/BDKRB2/ARHGAP42/TJP1/C2CD4A/ATP8A1"
"GO","GO:0061082","myeloid leukocyte cytokine production","SEMA7A/BCL6/MYD88/PANX1/DHX36/RIPK2/NOD1/NR4A3/NOD2/BCL10/SIRT1/PLCG2/TLR3/TLR4/TICAM1"
"GO","GO:0051056","regulation of small GTPase mediated signal transduction","BCL6/F2RL1/FAM13B/SPRY4/PLEKHG6/PRAG1/ABL2/LPAR6/SPATA13/EPHB2/PLEKHG3/SPRY2/ITPKB/EPS8L3/ARHGAP40/DENND3/CSF1/FLCN/SRGAP2/TRIO/EPS8L1/ARHGAP24/SPRY1/SH3BP1/DLC1/RTN4R/ARHGEF25/FGD3/FBXO8/FGD4/PLEKHG5/RIPOR2/ARHGEF9/ABCA1/RELN/STARD13/STMN1/KALRN/RALGPS1/CYTH4/DNMBP/APOE/SIPA1L2/ARHGAP17/CHN1/RASGEF1A/GNA13/ARHGAP42"
"GO","GO:0061333","renal tubule morphogenesis","MYC/FGF2/SOX9/SIX4/PTCH1/MEF2C/PBX1/SIX1/MTSS1/GZF1/COL4A1/BMP2/EYA1/SHH/WNT2B/NOG/CTNS/FGF1/DCHS1/GATA3"
"GO","GO:0072028","nephron morphogenesis","MYC/LIF/FGF2/SOX9/SIX4/PTCH1/PBX1/SIX1/GZF1/BMP2/EYA1/SHH/ERBB4/WNT2B/NOG/CTNS/FGF1/DCHS1/GATA3/STAT1"
"GO","GO:0071706","tumor necrosis factor superfamily cytokine production","RARA/THBS1/NFATC4/ARID5A/EPHB2/NR1H4/ZC3H12A/FOXP1/IL1A/MYD88/ADAM8/RIPK1/CD274/RIPK2/ISL1/NOD1/ZBTB20/AGER/NOD2/TSPO/PIK3R1/LRRK2/VSIR/BCL10/TNFAIP3/FZD5/IL6/LGALS9/PLCG2/TLR3/PTPN22/CYBA/OAS3/TLR4/TICAM1"
"GO","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","RARA/THBS1/NFATC4/ARID5A/EPHB2/NR1H4/ZC3H12A/FOXP1/IL1A/MYD88/ADAM8/RIPK1/CD274/RIPK2/ISL1/NOD1/ZBTB20/AGER/NOD2/TSPO/PIK3R1/LRRK2/VSIR/BCL10/TNFAIP3/FZD5/IL6/LGALS9/PLCG2/TLR3/PTPN22/CYBA/OAS3/TLR4/TICAM1"
"GO","GO:0034405","response to fluid shear stress","SMAD7/CITED2/NFE2L2/MEF2C/MTSS1/KLF2/CSF2/ABCA1/ACE/ASS1/PTGS2/HAS2"
